package_id,package_title,package_kind,package_folder,relative_path,sheet_or_table,variable_name,variable_label,inferred_type,non_null_sample_count,sample_values,min_value,max_value,source_file_format,confidence,notes
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT95.xlsx,Sheet1,column_11,,mixed_numeric_text,12,OTHER | MEAN | 165.756 | 93.18468 | 176.8766,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 13 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT95.xlsx,Sheet1,column_12,,mixed_numeric_text,10,STD DEV | 170.327 | 132.1597 | 183.9106 | 136.3332,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 13 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT95.xlsx,Sheet1,column_13,,mixed_numeric_text,12,TRAVEL | MEAN | 59.83357 | 64.88745 | 61.89919,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 13 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT95.xlsx,Sheet1,column_14,,mixed_numeric_text,10,STD DEV | 43.99925 | 43.56622 | 45.56952 | 48.25216,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 13 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT95.xlsx,Sheet1,column_15,,mixed_numeric_text,10,CASES | 2812 | 8014 | 1240 | 7716,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 13 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT9590.xlsx,Sheet1,column_1,,empty,0,,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 50 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT9590.xlsx,Sheet1,column_2,,empty,0,,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 50 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT9590.xlsx,Sheet1,column_3,,mixed_numeric_text,26,1995 | FEMALE | MALE | 1990 | SEX_YEAR,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 50 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT9590.xlsx,Sheet1,column_4,,text,25,NON WORKER | WORKER | WORK STATUS,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 50 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT9590.xlsx,Sheet1,column_5,,mixed_numeric_text,44,HOME | MEAN | 1172* | 944* | 1171*,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 50 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT9590.xlsx,Sheet1,column_6,,text,8,*,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 50 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT9590.xlsx,Sheet1,"DURATION BY ACTIVITY , WORK STATUS AND GENDER FOR 1995",,mixed_numeric_text,42,WORK | MEAN | 0 | 313* | 365*,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 50 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT9590.xlsx,Sheet1,column_8,,text,5,*,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 50 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT9590.xlsx,Sheet1,column_9,,mixed_numeric_text,39,SHOP | MEAN | 42* | 25* | 30,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 50 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT9590.xlsx,Sheet1,column_10,,text,8,*,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 50 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT9590.xlsx,Sheet1,column_11,,mixed_numeric_text,39,OTHER | MEAN | 166* | 93* | 177*,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 50 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT9590.xlsx,Sheet1,column_12,,text,10,*,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 50 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT9590.xlsx,Sheet1,column_13,,mixed_numeric_text,39,TRAVEL | MEAN | 59.83357 | 64.88745 | 61.89919,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 50 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT9590.xlsx,Sheet1,column_14,,mixed_numeric_text,34,CASES | 2812 | 8014 | 1240 | 7716,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 50 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT9590.xlsx,Sheet1,column_15,,empty,0,,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 50 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT9590.xlsx,Sheet1,column_16,,mixed_numeric_text,3,1990 | FEMALE | MALE,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 50 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT9590.xlsx,Sheet1,column_17,,text,4,NON WORKER | WORKER,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 50 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT9590.xlsx,Sheet1,column_18,,mixed_numeric_text,6,HOME | MEAN | 1220.085 | 928.2832 | 1222.011,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 50 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT9590.xlsx,Sheet1,column_19,,mixed_numeric_text,5,STD DEV | 208.5702 | 356.9173 | 211.3537 | 359.7415,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 50 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT9590.xlsx,Sheet1,column_20,,mixed_numeric_text,6,WORK | MEAN | 0 | 284.3471 | 338.4018,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 50 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT9590.xlsx,Sheet1,column_21,,mixed_numeric_text,5,STD DEV | 0 | 357.3908 | 366.871,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 50 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT9590.xlsx,Sheet1,column_22,,mixed_numeric_text,6,SHOP | MEAN | 35.22353 | 30.10375 | 28.8338,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 50 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT9590.xlsx,Sheet1,column_23,,mixed_numeric_text,5,STD DEV | 69.72813 | 69.35141 | 60.46983 | 59.34432,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 50 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT9590.xlsx,Sheet1,column_24,,mixed_numeric_text,6,OTHER | MEAN | 126.6127 | 131.8686 | 130.3989,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 50 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT9590.xlsx,Sheet1,column_25,,mixed_numeric_text,5,STD DEV | 172.3585 | 190.9533 | 182.5472 | 188.5577,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 50 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT9590.xlsx,Sheet1,column_26,,mixed_numeric_text,6,TRAVEL | MEAN | 58.07843 | 65.39724 | 58.75623,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 50 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT9590.xlsx,Sheet1,column_27,,mixed_numeric_text,5,STD DEV | 60.52177 | 64.13466 | 64.51711 | 70.62894,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 50 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT9590.xlsx,Sheet1,column_28,,mixed_numeric_text,5,CASES | 1020 | 2535 | 361 | 2275,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 50 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT9590.xlsx,Sheet1,column_29,,empty,0,,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 50 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT9590.xlsx,Sheet1,column_30,,text,5,act | #VALUE! | #REF!,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 50 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT9590.xlsx,Sheet1,column_31,,text,5,tt | #REF!,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 50 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT9590.xlsx,Sheet1,column_32,,mixed_numeric_text,5,work | 0 | #VALUE!,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 50 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT9590.xlsx,Sheet1,column_33,,text,5,shop | #VALUE! | #REF!,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 50 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/TT9590.xlsx,Sheet1,column_34,,text,5,other | #VALUE!,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 50 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/copypatterns.xlsx,Sheet1,column_1,,mixed_numeric_text,102,Patterns | HWH | HSH | HOH | HWSH,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 104 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/copypatterns.xlsx,Sheet1,column_2,,mixed_numeric_text,51,Observations | 4160 | 522 | 1046 | 336,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 104 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/copypatterns.xlsx,Sheet1,column_3,,mixed_numeric_text,51,tt1 | 25.52 | 11.99 | 19.81 | 14.37,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 104 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/copypatterns.xlsx,Sheet1,column_4,,mixed_numeric_text,50,tt2 | 24.13 | 0 | 23.17 | 18.28,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 104 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/copypatterns.xlsx,Sheet1,column_5,,mixed_numeric_text,50,tt3 | 0 | 11.71 | 15.6 | 9.38,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 104 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/copypatterns.xlsx,Sheet1,WORKERS,,mixed_numeric_text,50,tt4 | 0 | 19.41 | 19.54 | 14.01,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 104 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/copypatterns.xlsx,Sheet1,column_7,,mixed_numeric_text,50,act1 | 845.7 | 1360 | 1192 | 850.2,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 104 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/copypatterns.xlsx,Sheet1,column_8,,mixed_numeric_text,50,act2 | 544.6 | 0 | 500.2 | 506.6,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 104 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/copypatterns.xlsx,Sheet1,column_9,,mixed_numeric_text,50,act3 | 0 | 55.52 | 36.46 | 20.36,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 104 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/copypatterns.xlsx,Sheet1,column_10,,mixed_numeric_text,50,act4 | 0 | 208.5 | 91.38 | 67.46,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 104 non-empty rows from worksheet.
paper-2002-03,Road Capacity And The Allocation Of Time,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2002-03-road-capacity-and-the-allocation-of-time,data/derived_workbooks/modernized/copypatterns.xlsx,Sheet1,column_11,,mixed_numeric_text,50,Travel | 49.65 | 23.7 | 39.22 | 53.14,,,xlsx,medium,Some headers were missing; generated column_N names. Sampled first 104 non-empty rows from worksheet.
